"cep" "long" "lat"
81925530 -49.25743 -25.55122
81925540 -49.27244 -25.54526
81925550 -49.27111 -25.55025
81925552 -49.25471 -25.54105
81925560 -49.27086 -25.55151
81925565 -49.27059 -25.55304
81925566 -49.2694 -25.55315
81925567 -49.26906 -25.55195
81925568 -49.26802 -25.55145
81925569 -49.27045 -25.55206
81925570 -49.2694 -25.55157
81925575 -49.26946 -25.55243
81925576 -49.26846 -25.5512
81925577 -49.26802 -25.55145
81925578 -49.26757 -25.5517
81925579 -49.26669 -25.5522
81925580 -49.2659 -25.55125
81925585 -49.26279 -25.55245
81925586 -49.26867 -25.54869
81925587 -49.26511 -25.54949
81925588 -49.26618 -25.55
81925590 -49.2653 -25.5505
81925595 -49.26437 -25.54937
81925596 -49.26393 -25.54962
81925597 -49.26442 -25.551
81925598 -49.2635 -25.54986
81925599 -49.26337 -25.55159
81925600 -49.26246 -25.55045
81925603 -49.2664 -25.54888
81925605 -49.26279 -25.55245
81925610 -49.27113 -25.54612
81925620 -49.26743 -25.54929
81930000 -49.28161 -25.55887
81930010 -49.2886 -25.54842
81930020 -49.28834 -25.54907
81930030 -49.2881 -25.54973
81930035 -49.28161 -25.55887
81930040 -49.28785 -25.55036
81930050 -49.28737 -25.55093
81930060 -49.28668 -25.55143
81930070 -49.28621 -25.55197
81930080 -49.28944 -25.55018
81930081 -49.28161 -25.55887
81930082 -49.28161 -25.55887
81930083 -49.28161 -25.55887
81930084 -49.28161 -25.55887
81930086 -49.28161 -25.55887
81930090 -49.28264 -25.5644
81930094 -49.28161 -25.55887
81930100 -49.28352 -25.56471
81930106 -49.28161 -25.55887
81930110 -49.28406 -25.56455
81930120 -49.28287 -25.56656
81930130 -49.28321 -25.5675
81930140 -49.28321 -25.5675
81930148 -49.28161 -25.55887
81930150 -49.27749 -25.56313
81930151 -49.28161 -25.55887
81930152 -49.28161 -25.55887
81930154 -49.28161 -25.55887
81930155 -49.28161 -25.55887
81930156 -49.28161 -25.55887
81930157 -49.28161 -25.55887
81930161 -49.28161 -25.55887
81930162 -49.28161 -25.55887
81930163 -49.28161 -25.55887
81930165 -49.27643 -25.55374
81930170 -49.28161 -25.55887
81930200 -49.28161 -25.55887
81930210 -49.28161 -25.55887
81930220 -49.28161 -25.55887
81930230 -49.28161 -25.55887
81930350 -49.27564 -25.56523
81930351 -49.28161 -25.55887
81930352 -49.28161 -25.55887
81930354 -49.28161 -25.55887
81930355 -49.28161 -25.55887
81930356 -49.28161 -25.55887
81930360 -49.28161 -25.55887
81930366 -49.28161 -25.55887
81930367 -49.28161 -25.55887
81930370 -49.28331 -25.57575
81930371 -49.28161 -25.55887
81930373 -49.28161 -25.55887
81930374 -49.28161 -25.55887
81930375 -49.28161 -25.55887
81930452 -49.28161 -25.55887
81930454 -49.28161 -25.55887
81930500 -49.28532 -25.55693
81930510 -49.2841 -25.55742
81930520 -49.28381 -25.55942
81930530 -49.28442 -25.55872
81930535 -49.28161 -25.55887
81930540 -49.28317 -25.55798
81930545 -49.28161 -25.55887
81930546 -49.28161 -25.55887
81930547 -49.28161 -25.55887
81930548 -49.28161 -25.55887
81930550 -49.28443 -25.55508
81930555 -49.28161 -25.55887
81930556 -49.28161 -25.55887
81930557 -49.28161 -25.55887
81930558 -49.28161 -25.55887
81930559 -49.28161 -25.55887
81930560 -49.28493 -25.55533
81930570 -49.28537 -25.55601
81930576 -49.28161 -25.55887
81930580 -49.28424 -25.55643
81930590 -49.28532 -25.55693
81930600 -49.28087 -25.55657
81930605 -49.28161 -25.55887
81930606 -49.28161 -25.55887
81930610 -49.28225 -25.55733
81930615 -49.28302 -25.556
81930616 -49.28342 -25.55699
81930620 -49.28066 -25.55487
81930625 -49.2794 -25.55693
81930626 -49.28161 -25.55887
81930627 -49.28161 -25.55887
81930628 -49.28161 -25.55887
81930629 -49.28161 -25.55887
81930630 -49.27997 -25.55554
81930635 -49.28161 -25.55887
81930636 -49.28161 -25.55887
81930637 -49.28161 -25.55887
81930638 -49.28161 -25.55887
81930640 -49.28087 -25.55657
81930645 -49.28161 -25.55887
81930646 -49.28161 -25.55887
81930650 -49.27997 -25.55554
81930654 -49.28161 -25.55887
81930655 -49.28302 -25.556
81930656 -49.28161 -25.55887
81930657 -49.28161 -25.55887
81930658 -49.28161 -25.55887
81930659 -49.28178 -25.55913
81930660 -49.28135 -25.55571
81930670 -49.28135 -25.55467
81930680 -49.28814 -25.5533
81930690 -49.28599 -25.55695
81930700 -49.28654 -25.55696
81930705 -49.28161 -25.55887
81930710 -49.2847 -25.55869
81930720 -49.28442 -25.55872
81930750 -49.29008 -25.55131
81930760 -49.29098 -25.55165
81930770 -49.29056 -25.55269
81930780 -49.28975 -25.55334
81930790 -49.2905 -25.55147
81930800 -49.29098 -25.55165
81930810 -49.29184 -25.55088
81935000 -49.2512 -25.55846
81935002 -49.2512 -25.55846
81935006 -49.2512 -25.55846
81935010 -49.25748 -25.55317
81935020 -49.25366 -25.55157
81935030 -49.2536 -25.5531
81935040 -49.25273 -25.5538
81935050 -49.25533 -25.55485
81935060 -49.25532 -25.55326
81935070 -49.25194 -25.55444
81935072 -49.24866 -25.55039
81935074 -49.24942 -25.54982
81935076 -49.2512 -25.55846
81935078 -49.24958 -25.54863
81935080 -49.25124 -25.55292
81935082 -49.25017 -25.54872
81935084 -49.25103 -25.54973
81935086 -49.25091 -25.54893
81935088 -49.2512 -25.55846
81935090 -49.25271 -25.55062
81935092 -49.25066 -25.549
81935098 -49.25105 -25.55142
81935100 -49.2512 -25.55846
81935110 -49.2512 -25.55846
81935112 -49.2512 -25.55846
81935113 -49.2512 -25.55846
81935114 -49.2512 -25.55846
81935120 -49.2512 -25.55846
81935130 -49.2512 -25.55846
81935140 -49.2512 -25.55846
81935150 -49.25579 -25.55474
81935152 -49.2512 -25.55846
81935154 -49.2512 -25.55846
81935156 -49.2512 -25.55846
81935158 -49.2512 -25.55846
81935170 -49.25681 -25.55348
81935180 -49.25599 -25.55578
81935190 -49.25663 -25.55549
81935200 -49.2512 -25.55846
81935210 -49.25628 -25.55333
81935220 -49.25679 -25.55504
81935230 -49.25563 -25.5552
81935240 -49.25599 -25.55578
81935245 -49.2512 -25.55846
81935250 -49.25598 -25.55729
81935260 -49.2512 -25.55846
81935265 -49.2512 -25.55846
81935266 -49.2512 -25.55846
81935270 -49.2512 -25.55846
81935280 -49.2512 -25.55846
81935281 -49.2512 -25.55846
81935282 -49.2512 -25.55846
81935283 -49.2512 -25.55846
81935284 -49.2512 -25.55846
81935290 -49.2512 -25.55846
81935291 -49.2512 -25.55846
81935293 -49.2512 -25.55846
81935294 -49.2512 -25.55846
81935295 -49.34975 -25.49932
81935300 -49.2512 -25.55846
81935301 -49.2512 -25.55846
81935302 -49.2512 -25.55846
81935303 -49.2512 -25.55846
81935304 -49.2512 -25.55846
81935305 -49.2512 -25.55846
81935306 -49.2512 -25.55846
81935307 -49.2512 -25.55846
81935308 -49.2512 -25.55846
81935309 -49.28671 -25.39803
81935310 -49.2512 -25.55846
81935315 -49.2512 -25.55846
81935316 -49.2512 -25.55846
81935317 -49.2512 -25.55846
81935320 -49.2512 -25.55846
81935325 -49.2512 -25.55846
81935370 -49.2512 -25.55846
81935375 -49.2512 -25.55846
81935376 -49.2512 -25.55846
81935377 -49.2512 -25.55846
81935378 -49.2512 -25.55846
81935379 -49.2512 -25.55846
81935380 -49.2512 -25.55846
81935382 -49.2512 -25.55846
81935383 -49.2512 -25.55846
81935385 -49.2512 -25.55846
81935386 -49.2512 -25.55846
81935387 -49.2512 -25.55846
81935388 -49.2512 -25.55846
81935390 -49.2512 -25.55846
81935391 -49.2512 -25.55846
81935392 -49.2512 -25.55846
81935394 -49.2512 -25.55846
81935395 -49.2512 -25.55846
81935396 -49.2512 -25.55846
81935397 -49.2512 -25.55846
81935400 -49.25962 -25.58362
81935402 -49.2512 -25.55846
81935403 -49.2512 -25.55846
81935404 -49.2512 -25.55846
81935405 -49.2512 -25.55846
81935406 -49.2512 -25.55846
81935408 -49.2512 -25.55846
81935409 -49.2512 -25.55846
81935410 -49.25769 -25.5753
81935420 -49.25197 -25.5654
81935421 -49.2512 -25.55846
81935422 -49.2512 -25.55846
81935423 -49.2512 -25.55846
81935424 -49.2512 -25.55846
81935425 -49.2512 -25.55846
81935426 -49.2512 -25.55846
81935430 -49.24974 -25.55084
81935435 -49.24816 -25.55266
81935436 -49.2512 -25.55846
81935437 -49.2512 -25.55846
81935440 -49.2512 -25.55846
81935445 -49.2512 -25.55846
81935446 -49.2512 -25.55846
81935447 -49.2512 -25.55846
81935470 -49.24627 -25.54874
81935472 -49.2455 -25.54999
81935474 -49.24583 -25.55031
81935476 -49.24617 -25.55066
81935478 -49.24648 -25.55097
81935480 -49.2468 -25.55129
81935482 -49.2512 -25.55846
81935484 -49.24747 -25.55197
81935490 -49.24962 -25.55211
81935492 -49.2468 -25.55129
81935496 -49.2512 -25.55846
81935498 -49.24497 -25.55265
81935552 -49.26634 -25.57907
81935560 -49.2512 -25.55846
81935570 -49.26681 -25.59197
81935702 -49.2512 -25.55846
81935704 -49.2512 -25.55846
81935706 -49.2512 -25.55846
81935708 -49.2512 -25.55846
81935710 -49.2512 -25.55846
81940005 -49.29175 -25.57694
81940010 -49.29898 -25.54991
81940020 -49.2999 -25.54973
81940030 -49.29898 -25.54991
81940040 -49.29812 -25.54988
81940050 -49.29703 -25.54983
81940060 -49.29539 -25.55172
81940070 -49.29282 -25.55048
81940080 -49.2961 -25.55112
81940090 -49.29618 -25.5498
81940100 -49.29403 -25.55165
81940110 -49.294 -25.55212
81940120 -49.29397 -25.55258
81940130 -49.29395 -25.55305
81940140 -49.29391 -25.55353
81940142 -49.29175 -25.57694
81940150 -49.294 -25.55212
81940160 -49.29671 -25.55457
81940170 -49.29672 -25.55222
81940180 -49.30088 -25.54953
81940186 -49.30193 -25.54934
81940190 -49.2936 -25.55537
81940200 -49.30539 -25.55401
81940210 -49.29142 -25.56104
81940212 -49.29175 -25.57694
81940220 -49.28652 -25.55983
81940225 -49.29175 -25.57694
81940230 -49.28636 -25.56305
81940240 -49.28743 -25.56422
81940250 -49.28743 -25.56422
81940260 -49.2889 -25.56407
81940270 -49.28608 -25.56535
81940290 -49.28696 -25.56889
81940292 -49.29175 -25.57694
81940295 -49.28886 -25.56544
81940300 -49.28591 -25.56873
81940305 -49.29175 -25.57694
81940310 -49.28618 -25.57085
81940320 -49.30619 -25.57905
81940330 -49.29453 -25.57074
81940332 -49.29175 -25.57694
81940340 -49.29644 -25.58756
81940342 -49.31549 -25.59251
81940345 -49.28976 -25.57836
81940350 -49.29354 -25.59141
81940400 -49.28611 -25.56585
81940420 -49.29175 -25.57694
81940430 -49.29175 -25.57694
81940433 -49.29175 -25.57694
81940435 -49.29175 -25.57694
81940452 -49.29175 -25.57694
81940455 -49.29175 -25.57694
81940460 -49.29175 -25.57694
81940481 -49.27085 -25.56873
81940484 -49.2638 -25.57642
81940486 -49.28113 -25.58263
81940496 -49.28945 -25.58998
81940498 -49.27915 -25.58442
81940500 -49.27735 -25.59308
81940501 -49.29175 -25.57694
81940502 -49.27355 -25.59402
81940504 -49.27552 -25.5962
81940506 -49.28614 -25.60076
81945000 -49.30426 -25.60971
81945020 -49.30426 -25.60971
81945030 -49.30995 -25.60582
82010000 -49.32218 -25.42562
82010050 -49.31305 -25.4246
82010070 -49.31544 -25.42286
82010080 -49.31583 -25.42686
82010090 -49.31908 -25.42735
82010100 -49.31692 -25.42793
82010110 -49.31692 -25.42793
82010120 -49.31696 -25.42854
82010130 -49.3175 -25.42616
82010140 -49.31829 -25.42617
82010150 -49.31911 -25.42619
82010160 -49.31911 -25.42619
82010170 -49.31983 -25.4262
82010200 -49.3204 -25.42735
82010210 -49.32143 -25.42515
82010260 -49.32157 -25.42435
82010270 -49.32305 -25.42335
82010280 -49.32231 -25.42338
82010290 -49.32057 -25.42253
82010300 -49.32225 -25.42137
82010310 -49.32138 -25.4225
82010320 -49.32386 -25.42244
82010330 -49.31743 -25.42354
82010340 -49.32918 -25.42734
82010350 -49.32454 -25.42964
82010360 -49.32842 -25.42981
82010370 -49.32839 -25.42897
82010380 -49.3267 -25.42901
82010390 -49.3275 -25.42743
82010400 -49.32835 -25.42726
82010410 -49.32918 -25.42734
82010420 -49.33006 -25.42893
82010430 -49.33154 -25.42891
82010440 -49.3322 -25.42889
82010450 -49.3322 -25.42889
82010460 -49.33158 -25.42999
82010470 -49.3329 -25.42887
82010480 -49.31912 -25.42354
82010490 -49.33536 -25.42939
82010500 -49.3333 -25.42534
82010510 -49.33889 -25.42509
82010520 -49.3373 -25.42501
82010530 -49.33638 -25.42596
82010550 -49.33638 -25.42596
82010560 -49.3373 -25.42501
82010570 -49.33799 -25.42413
82010580 -49.33802 -25.42447
82010590 -49.33583 -25.42236
82010600 -49.33462 -25.42161
82010610 -49.32957 -25.4219
82010620 -49.32957 -25.4219
82010630 -49.32958 -25.42274
82010670 -49.32572 -25.422
82010680 -49.32443 -25.42584
82010690 -49.31579 -25.4282
82010700 -49.32218 -25.42562
82010710 -49.32492 -25.42963
82010720 -49.32138 -25.4225
82010730 -49.33537 -25.42238
82010740 -49.31361 -25.42292
82015000 -49.32218 -25.41583
82015010 -49.33322 -25.41107
82015012 -49.33816 -25.40937
82015015 -49.32218 -25.41583
82015020 -49.33275 -25.40852
82015030 -49.331 -25.41019
82015036 -49.331 -25.41019
82015040 -49.32532 -25.41128
82015050 -49.32585 -25.41289
82015060 -49.32585 -25.41289
82015070 -49.32322 -25.4099
82015080 -49.3227 -25.41135
82015082 -49.31711 -25.41585
82015090 -49.32103 -25.41519
82015100 -49.32218 -25.41583
82015110 -49.32487 -25.41604
82015120 -49.32487 -25.41604
82015130 -49.3256 -25.41611
82015140 -49.32688 -25.41937
82015150 -49.32911 -25.41729
82015160 -49.32975 -25.42015
82015170 -49.33111 -25.41926
82015210 -49.33 -25.41638
82015220 -49.33 -25.41638
82015240 -49.33823 -25.41322
82015260 -49.33881 -25.41436
82015270 -49.33774 -25.41251
82015275 -49.32218 -25.41583
82015290 -49.33731 -25.41244
82015300 -49.33809 -25.411
82015310 -49.33774 -25.41251
82015320 -49.33836 -25.40977
82015323 -49.33891 -25.41067
82015330 -49.34051 -25.41329
82015340 -49.34129 -25.41346
82015350 -49.34112 -25.41098
82015360 -49.34081 -25.41214
82015370 -49.34051 -25.41329
82015380 -49.34336 -25.41525
82015382 -49.34243 -25.41442
82015384 -49.34452 -25.41539
82015390 -49.34251 -25.41368
82015400 -49.34243 -25.41442
82015410 -49.34235 -25.41517
82015420 -49.34275 -25.42116
82015430 -49.34352 -25.41935
82015440 -49.34211 -25.42053
82015450 -49.34016 -25.42057
82015460 -49.34188 -25.42119
82015470 -49.33981 -25.42212
82015480 -49.33753 -25.42196
82015490 -49.33753 -25.42196
82015492 -49.33794 -25.42132
82015494 -49.33921 -25.42185
82015500 -49.3374 -25.41939
82015510 -49.33855 -25.41878
82015520 -49.3392 -25.41776
82015530 -49.34097 -25.41812
82015540 -49.33987 -25.41671
82015545 -49.34163 -25.41761
82015550 -49.33891 -25.41067
82015560 -49.34317 -25.41798
82015570 -49.34155 -25.41889
82015580 -49.32218 -25.41583
82015590 -49.34021 -25.4196
82015600 -49.33912 -25.41983
82015610 -49.33855 -25.41878
82015612 -49.33778 -25.42023
82015620 -49.33955 -25.41652
82015630 -49.33912 -25.41537
82015640 -49.33755 -25.41698
82015642 -49.33732 -25.41514
82015645 -49.33728 -25.41444
82015650 -49.33605 -25.41714
82015655 -49.32218 -25.41583
82015660 -49.33645 -25.41795
82015670 -49.33555 -25.41792
82015680 -49.33734 -25.41581
82015690 -49.33459 -25.41805
82015700 -49.33413 -25.4164
82015720 -49.33338 -25.41833
82015730 -49.3326 -25.42086
82015750 -49.33555 -25.41792
82015790 -49.32218 -25.41583
82020240 -49.31385 -25.40131
82020250 -49.31189 -25.40127
82020260 -49.31189 -25.40127
82020270 -49.31315 -25.40216
82020275 -49.31225 -25.40104
82020280 -49.31522 -25.40327
82020285 -49.31389 -25.40315
82020290 -49.31389 -25.40315
82020300 -49.31522 -25.40327
82020310 -49.31602 -25.39814
82020320 -49.31596 -25.39905
82020330 -49.31596 -25.39905
82020345 -49.31364 -25.40543
82020390 -49.31582 -25.4089
82020400 -49.31959 -25.40811
82020410 -49.32278 -25.40823
82020420 -49.32225 -25.40763
82020430 -49.32164 -25.40748
82020440 -49.32102 -25.40733
82020450 -49.3206 -25.40655
82020452 -49.32979 -25.40612
82020460 -49.32415 -25.40569
82020465 -49.32122 -25.40474
82020470 -49.32514 -25.40412
82020475 -49.32979 -25.40612
82020480 -49.32514 -25.40412
82020490 -49.32873 -25.40074
82020495 -49.32927 -25.40247
82020500 -49.32681 -25.40115
82020510 -49.32628 -25.39971
82020520 -49.32403 -25.40206
82020525 -49.32511 -25.4034
82020530 -49.32478 -25.4034
82020535 -49.32406 -25.4034
82020540 -49.32406 -25.4034
82020550 -49.32223 -25.40283
82020555 -49.32223 -25.40283
82020560 -49.32411 -25.4013
82020570 -49.32538 -25.40156
82020580 -49.32291 -25.40142
82020590 -49.32427 -25.40052
82020600 -49.32614 -25.4006
82020610 -49.32628 -25.39971
82020620 -49.32543 -25.39852
82020630 -49.32543 -25.39852
82020640 -49.32456 -25.39873
82020650 -49.32362 -25.40922
82020670 -49.33093 -25.40461
82020680 -49.33094 -25.40604
82020690 -49.32988 -25.40533
82020700 -49.33094 -25.40604
82020710 -49.32998 -25.40677
82020720 -49.3323 -25.40014
82020730 -49.33299 -25.39904
82020740 -49.32979 -25.40612
82020750 -49.32039 -25.40717
82020760 -49.31713 -25.40065
82020770 -49.31621 -25.40396
82020780 -49.32979 -25.40612
82020790 -49.32411 -25.4013
82020970 -49.32979 -25.40612
82025020 -49.30783 -25.40806
82025030 -49.30823 -25.40863
82025040 -49.30922 -25.40724
82025050 -49.30823 -25.40863
82025060 -49.31067 -25.40867
82025100 -49.3095 -25.40915
82025101 -49.31248 -25.40891
82025104 -49.31284 -25.411
82025105 -49.3095 -25.40915
82025110 -49.31095 -25.41196
82025120 -49.31095 -25.41196
82025130 -49.31026 -25.41076
82025140 -49.30629 -25.40924
82025150 -49.30762 -25.4147
82025160 -49.3095 -25.40915
82025170 -49.31014 -25.41732
82025200 -49.31432 -25.4127
82025240 -49.31451 -25.41325
82025250 -49.31324 -25.41353
82025255 -49.31711 -25.41585
82025260 -49.31359 -25.41437
82025265 -49.31579 -25.41852
82025270 -49.3095 -25.40915
82025280 -49.31937 -25.42245
82030020 -49.31536 -25.39483
82030025 -49.31847 -25.39558
82030030 -49.31551 -25.39547
82030040 -49.31568 -25.39609
82030050 -49.31583 -25.39675
82030060 -49.31393 -25.39779
82030070 -49.31748 -25.39575
82030080 -49.31568 -25.39609
82030090 -49.31442 -25.39436
82030100 -49.31357 -25.39455
82030110 -49.31395 -25.3971
82030115 -49.31711 -25.39455
82030120 -49.31192 -25.39951
82030130 -49.31171 -25.39794
82030132 -49.31017 -25.40253
82030140 -49.31106 -25.39804
82030150 -49.31149 -25.39683
82030160 -49.31126 -25.39574
82030170 -49.31226 -25.39556
82030172 -49.3105 -25.39102
82030180 -49.32012 -25.39535
82030190 -49.32021 -25.39737
82030200 -49.31862 -25.39699
82030210 -49.31851 -25.39814
82030220 -49.31862 -25.39699
82030230 -49.31917 -25.39832
82030240 -49.31936 -25.39938
82030245 -49.31806 -25.39803
82030250 -49.322 -25.4009
82030260 -49.32199 -25.40011
82030262 -49.31711 -25.39455
82030270 -49.32464 -25.39675
82030272 -49.32614 -25.39429
82030276 -49.32614 -25.39429
82030280 -49.32136 -25.39577
82030290 -49.32679 -25.39331
82030300 -49.32909 -25.39309
82030310 -49.33239 -25.3937
82030320 -49.33494 -25.39671
82030330 -49.33268 -25.39691
82030340 -49.3335 -25.39856
82030350 -49.3328 -25.39775
82030360 -49.33324 -25.39653
82030370 -49.3333 -25.3954
82030380 -49.3333 -25.3954
82030390 -49.20698 -25.48551
82030400 -49.33251 -25.39439
82030410 -49.33182 -25.39573
82030420 -49.32978 -25.39555
82030430 -49.33098 -25.39755
82030440 -49.32985 -25.39708
82030450 -49.32982 -25.39638
82030460 -49.32985 -25.39708
82030470 -49.32854 -25.3969
82030480 -49.32844 -25.39822
82030490 -49.32844 -25.39822
82030500 -49.32719 -25.39885
82030510 -49.33239 -25.3937
82030520 -49.32772 -25.39705
82030530 -49.33184 -25.39956
82030550 -49.33116 -25.39912
82030570 -49.31711 -25.39455
82030580 -49.30864 -25.3917
82030585 -49.31711 -25.39455
82030590 -49.30656 -25.39766
82030620 -49.30539 -25.40308
82030640 -49.30691 -25.39377
82030680 -49.31711 -25.39455
82100010 -49.29543 -25.40385
82100020 -49.29435 -25.40458
82100030 -49.29489 -25.405
82100040 -49.29586 -25.40441
82100050 -49.29933 -25.39979
82100060 -49.3026 -25.4033
82100070 -49.30146 -25.40057
82100080 -49.30224 -25.40241
82100090 -49.30262 -25.40001
82100100 -49.30232 -25.39844
82100110 -49.30211 -25.39949
82100120 -49.30035 -25.39967
82100130 -49.29642 -25.39939
82100140 -49.29695 -25.39894
82100150 -49.29841 -25.39822
82100160 -49.30031 -25.39871
82100170 -49.2954 -25.39833
82100180 -49.29474 -25.39866
82100190 -49.29367 -25.39918
82100210 -49.29185 -25.40124
82100220 -49.29288 -25.40097
82100230 -49.29344 -25.402
82100240 -49.29578 -25.3999
82100250 -49.29185 -25.40124
82100260 -49.29175 -25.40079
82100270 -49.28768 -25.40093
82100280 -49.28896 -25.40215
82100290 -49.28908 -25.40034
82100300 -49.28997 -25.39999
82100310 -49.28944 -25.39915
82100330 -49.28967 -25.39902
82100350 -49.29055 -25.39893
82100360 -49.28965 -25.39815
82100370 -49.2891 -25.39714
82100380 -49.28929 -25.39632
82100390 -49.29198 -25.39698
82100400 -49.29067 -25.39662
82100410 -49.29165 -25.39509
82100430 -49.29181 -25.39437
82100440 -49.29352 -25.39495
